state_clean,county_clean,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days Ozone,Days PM2.5,Days PM10,PM25_pct,Ozone_pct,NO2_pct,PM10_pct,pm25_share,ozone_share,StateAbbr,asthma_pct,heart_disease_pct,copd_pct,diabetes_pct,stroke_pct,poor_mental_health_pct,poor_physical_health_pct,smoking_pct,fips,state_label,county_label,poverty_rate,median_income,income_k,poverty_pct,cluster,cluster_label
oregon,wasco,344.4,272.2,67.0,2.4,2.0,0.2,0.6,257.0,59.6,30.6,32.4,311.4,0.6,90.68730670527076,9.133052576166348,0.0,0.1796407185628742,0.9041811846689896,0.0940766550522648,OR,0.108,0.067625,0.073125,0.105,0.033875,0.158,0.131625,0.171875,41065,Oregon,Wasco,0.133,59638.0,59.638,13.3,1.0,Mid-burden
oregon,washington,365.2,265.2,94.0,4.0,0.4,0.4,1.2,223.2,63.2,36.0,125.8,227.0,0.2,62.155849988771614,34.44748858447489,3.341866906205554,0.0547945205479452,0.6215772179627601,0.3444687842278204,OR,0.0979999999999999,0.046875,0.0468749999999999,0.0836249999999999,0.024375,0.134625,0.097,0.119625,41067,Oregon,Washington,0.086,91899.0,91.899,8.6,0.0,Low-burden
pennsylvania,adams,365.0,242.0,121.8,1.2,0.0,0.0,0.0,107.6,62.4,44.6,191.6,173.4,0.0,47.51795842453826,52.482041575461736,0.0,0.0,0.4750684931506849,0.524931506849315,PA,0.1014999999999999,0.0643749999999999,0.071875,0.098125,0.030625,0.151125,0.11875,0.185875,42001,Pennsylvania,Adams,0.086,72849.0,72.849,8.6,0.0,Low-burden
pennsylvania,allegheny,365.2,105.2,248.0,10.6,1.4,0.0,0.0,153.8,82.4,57.2,65.6,299.0,0.6,81.87588891384085,17.960026948124863,0.0,0.164084138034284,0.8187294633077766,0.1796276013143483,PA,0.1008749999999999,0.0582499999999999,0.06125,0.0917499999999999,0.0292499999999999,0.14175,0.106875,0.166875,42003,Pennsylvania,Allegheny,0.113,68874.0,68.874,11.3,0.0,Low-burden
pennsylvania,armstrong,360.4,223.6,135.8,1.0,0.0,0.0,0.0,107.6,62.6,45.2,144.4,216.0,0.0,59.97498182539964,40.02501817460036,0.0,0.0,0.5993340732519423,0.4006659267480577,PA,0.104875,0.072875,0.0839999999999999,0.1075,0.034625,0.160375,0.132125,0.214875,42005,Pennsylvania,Armstrong,0.11800000000000001,54089.0,54.089,11.8,2.0,High-burden
pennsylvania,beaver,365.2,173.2,189.4,2.6,0.0,0.0,0.0,128.0,68.4,51.2,123.4,241.6,0.0,66.15764653042893,33.78755894902313,0.0547945205479452,0.0,0.6615553121577218,0.3378970427163199,PA,0.10425,0.06675,0.074125,0.1006249999999999,0.032375,0.152,0.121375,0.194375,42007,Pennsylvania,Beaver,0.111,64593.0,64.593,11.1,0.0,Low-burden
pennsylvania,berks,364.4,213.0,147.0,4.2,0.2,0.0,0.0,128.8,68.2,45.8,151.4,213.0,0.0,58.45334140619087,41.54665859380913,0.0,0.0,0.5845225027442371,0.4154774972557629,PA,0.1013749999999999,0.06325,0.069625,0.104875,0.031,0.1503749999999999,0.12275,0.1855,42011,Pennsylvania,Berks,0.129,68693.0,68.693,12.9,0.0,Low-burden
pennsylvania,blair,353.8,231.0,122.2,0.6,0.0,0.0,0.0,104.2,62.6,44.2,145.0,208.8,0.0,59.24068789223877,40.75931210776122,0.0,0.0,0.5901639344262295,0.4098360655737705,PA,0.105625,0.070625,0.0811249999999999,0.104125,0.03375,0.162125,0.130875,0.213625,42013,Pennsylvania,Blair,0.11900000000000001,55843.0,55.843,11.9,2.0,High-burden
pennsylvania,bradford,356.8,269.6,87.0,0.2,0.0,0.0,0.0,90.4,57.4,40.2,166.0,190.4,0.0,53.368100968986006,46.519539480452195,0.1123595505617977,0.0,0.5336322869955157,0.4652466367713004,PA,0.1055,0.074375,0.085125,0.107875,0.03525,0.16275,0.133125,0.215125,42015,Pennsylvania,Bradford,0.13699999999999998,55199.0,55.199,13.699999999999998,2.0,High-burden
pennsylvania,bucks,331.8,293.0,30.6,7.6,0.6,0.0,0.0,140.2,57.8,34.4,331.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,PA,0.0956249999999999,0.055625,0.0563749999999999,0.0886249999999999,0.0265,0.133625,0.09675,0.15275,42017,Pennsylvania,Bucks,0.065,99755.0,99.755,6.5,0.0,Low-burden
pennsylvania,cambria,362.2,195.4,166.6,0.2,0.0,0.0,0.0,98.8,63.4,47.8,92.8,266.4,0.6,73.60019265567348,25.57139573860685,0.3290681920818907,0.1651378924106196,0.7355052457205963,0.2562120375483158,PA,0.1055,0.0724999999999999,0.0814999999999999,0.1085,0.034875,0.161625,0.130875,0.20625,42021,Pennsylvania,Cambria,0.129,52441.0,52.441,12.9,2.0,High-burden
pennsylvania,centre,365.2,223.8,140.8,0.6,0.0,0.0,0.0,105.2,62.8,45.6,164.4,200.6,0.0,54.93509993262968,45.010105546822366,0.0547945205479452,0.0,0.5492880613362541,0.4501642935377875,PA,0.1002499999999999,0.0565,0.06125,0.0868749999999999,0.02675,0.15175,0.10675,0.16925,42027,Pennsylvania,Centre,0.152,66239.0,66.239,15.2,2.0,High-burden
pennsylvania,chester,357.8,205.6,150.0,2.2,0.0,0.0,0.0,128.8,64.8,46.6,128.2,229.6,0.0,64.21549531478435,35.78450468521565,0.0,0.0,0.6416992733370598,0.3583007266629401,PA,0.0933749999999999,0.0516249999999999,0.0504999999999999,0.082375,0.024625,0.1265,0.0917499999999999,0.13175,42029,Pennsylvania,Chester,0.066,109616.0,109.616,6.6000000000000005,0.0,Low-burden
pennsylvania,clearfield,333.6,321.8,11.6,0.2,0.0,0.0,0.0,70.8,45.0,33.2,333.6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,PA,0.104125,0.074875,0.0871249999999999,0.111125,0.035875,0.163125,0.138,0.223125,42033,Pennsylvania,Clearfield,0.142,54539.0,54.539,14.2,1.0,Mid-burden
pennsylvania,cumberland,363.4,206.0,155.6,1.8,0.0,0.0,0.0,120.2,63.6,46.6,0.0,363.4,0.0,100.0,0.0,0.0,0.0,1.0,0.0,PA,0.0972499999999999,0.0573749999999999,0.0605,0.0897499999999999,0.027375,0.1405,0.10525,0.161625,42041,Pennsylvania,Cumberland,0.08,81975.0,81.975,8.0,0.0,Low-burden
pennsylvania,dauphin,364.0,206.4,155.4,2.0,0.2,0.0,0.0,124.4,67.4,46.6,123.8,239.8,0.4,65.92003513014605,33.97037582875805,0.0,0.1095890410958904,0.6587912087912088,0.3401098901098901,PA,0.1035,0.061375,0.0659999999999999,0.1045,0.031625,0.1493749999999999,0.115875,0.182625,42043,Pennsylvania,Dauphin,0.11800000000000001,66121.0,66.121,11.8,0.0,Low-burden
pennsylvania,delaware,365.2,157.8,203.2,4.2,0.0,0.0,0.0,133.2,70.8,52.4,90.6,272.8,0.0,74.69765701025526,24.80934201661801,0.4930009731267309,0.0,0.746987951807229,0.2480832420591456,PA,0.0997499999999999,0.0565,0.059,0.0987499999999999,0.0295,0.141875,0.1068749999999999,0.163,42045,Pennsylvania,Delaware,0.10099999999999999,78194.0,78.194,10.1,0.0,Low-burden
pennsylvania,elk,353.2,338.4,14.8,0.0,0.0,0.0,0.0,84.2,46.2,34.4,353.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,PA,0.102125,0.0709999999999999,0.0802499999999999,0.102875,0.033375,0.1545,0.12625,0.206125,42047,Pennsylvania,Elk,0.10099999999999999,56843.0,56.843,10.1,1.0,Mid-burden
pennsylvania,erie,357.2,255.8,101.2,0.2,0.0,0.0,0.0,95.6,58.2,40.0,165.0,183.4,1.8,51.29988429206785,46.1134710656451,1.642772267080049,0.547112462006079,0.513437849944009,0.4619260918253079,PA,0.104875,0.0669999999999999,0.0765,0.103875,0.033125,0.159375,0.127625,0.199125,42049,Pennsylvania,Erie,0.158,56799.0,56.799,15.8,2.0,High-burden
pennsylvania,fayette,326.25,230.0,95.75,0.5,0.0,0.0,0.0,98.25,58.0,42.25,132.0,194.0,0.0,58.989440262654114,40.90091061453887,0.1096491228070175,0.0,0.5946360153256705,0.4045977011494253,PA,0.107875,0.076,0.0905,0.113625,0.037375,0.169875,0.140625,0.227875,42051,Pennsylvania,Fayette,0.159,47812.0,47.812,15.9,2.0,High-burden
pennsylvania,franklin,340.6,331.6,9.0,0.0,0.0,0.0,0.0,69.6,45.2,33.6,340.6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,PA,0.103375,0.0668749999999999,0.07575,0.101,0.032375,0.156625,0.12475,0.19475,42055,Pennsylvania,Franklin,0.095,66983.0,66.983,9.5,1.0,Mid-burden
pennsylvania,greene,352.8,272.6,79.8,0.4,0.0,0.0,0.0,95.6,56.4,40.0,178.0,174.8,0.0,49.72394334316069,50.27605665683931,0.0,0.0,0.4954648526077098,0.5045351473922902,PA,0.104375,0.0698749999999999,0.0818749999999999,0.105375,0.03375,0.163,0.130375,0.218875,42059,Pennsylvania,Greene,0.14800000000000002,55287.0,55.287,14.800000000000002,2.0,High-burden
pennsylvania,indiana,350.4,299.8,49.8,0.8,0.0,0.0,0.0,106.4,52.2,38.4,294.2,56.2,0.0,16.131741821396993,83.86825817860301,0.0,0.0,0.1603881278538813,0.8396118721461188,PA,0.10625,0.0701249999999999,0.0807499999999999,0.1027499999999999,0.033625,0.167,0.1305,0.20675,42063,Pennsylvania,Indiana,0.13699999999999998,51887.0,51.887,13.699999999999998,2.0,High-burden
pennsylvania,lackawanna,362.8,265.2,97.4,0.2,0.0,0.0,0.0,97.8,58.6,41.0,168.8,178.4,0.0,49.229922766945585,46.46295894567264,4.1390093192417625,0.0,0.4917309812568908,0.4652701212789416,PA,0.1017499999999999,0.067125,0.074375,0.103625,0.032125,0.1555,0.124625,0.194625,42069,Pennsylvania,Lackawanna,0.13699999999999998,61227.0,61.227,13.699999999999998,2.0,High-burden
pennsylvania,lancaster,365.2,145.2,213.6,5.8,0.6,0.0,0.0,144.4,74.0,53.2,86.4,278.2,0.6,76.17815704768321,23.657609102477732,0.0,0.1642338498390598,0.7617743702081051,0.2365826944140197,PA,0.103,0.063125,0.0693749999999999,0.0977499999999999,0.0305,0.1498749999999999,0.1185,0.181875,42071,Pennsylvania,Lancaster,0.08800000000000001,75619.0,75.619,8.8,0.0,Low-burden
pennsylvania,lawrence,344.8,325.8,19.0,0.0,0.0,0.0,0.0,88.2,46.4,31.8,344.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,PA,0.10575,0.0725,0.0826249999999999,0.10725,0.035125,0.161375,0.131375,0.20725,42073,Pennsylvania,Lawrence,0.122,58307.0,58.307,12.2,1.0,Mid-burden
pennsylvania,lebanon,325.0,170.4,152.6,2.0,0.0,0.0,0.0,120.4,67.2,47.8,87.0,238.0,0.0,75.99879129734086,24.001208702659145,0.0,0.0,0.7323076923076923,0.2676923076923077,PA,0.101,0.0665,0.07425,0.105,0.032125,0.1545,0.123875,0.19375,42075,Pennsylvania,Lebanon,0.09,71826.0,71.826,9.0,0.0,Low-burden
pennsylvania,lehigh,360.4,235.2,123.8,1.2,0.2,0.0,0.0,121.4,64.2,43.6,152.2,204.2,4.0,56.75501586669143,42.12900688291477,0.0,1.1159772503937953,0.5665926748057714,0.4223085460599334,PA,0.0995,0.0607499999999999,0.0642499999999999,0.106,0.029875,0.14675,0.118875,0.172875,42077,Pennsylvania,Lehigh,0.111,68688.0,68.688,11.1,0.0,Low-burden
pennsylvania,luzerne,346.8,333.6,13.0,0.2,0.0,0.0,0.0,78.6,45.6,32.8,325.0,0.0,21.8,0.0,93.50868404151852,0.0,6.491315958481468,0.0,0.9371395617070356,PA,0.102125,0.0691249999999999,0.0769999999999999,0.10975,0.033375,0.15725,0.130125,0.202125,42079,Pennsylvania,Luzerne,0.128,58645.0,58.645,12.8,1.0,Mid-burden
pennsylvania,lycoming,358.0,299.2,58.4,0.4,0.0,0.0,0.0,95.6,51.6,37.2,246.6,104.2,7.2,29.00451982532339,69.01443223710694,0.0,1.9810479375696768,0.2910614525139665,0.6888268156424581,PA,0.104875,0.0678749999999999,0.077125,0.1006249999999999,0.03275,0.15975,0.125,0.201125,42081,Pennsylvania,Lycoming,0.107,58862.0,58.862,10.7,1.0,Mid-burden
pennsylvania,mercer,364.8,223.6,139.8,1.4,0.0,0.0,0.0,107.2,62.8,44.6,174.4,190.4,0.0,52.18030002988049,47.81969997011951,0.0,0.0,0.5219298245614035,0.4780701754385965,PA,0.105375,0.072625,0.081875,0.106125,0.035,0.160875,0.13075,0.206,42085,Pennsylvania,Mercer,0.129,54112.0,54.112,12.9,2.0,High-burden
pennsylvania,monroe,331.6,294.0,37.2,0.4,0.0,0.0,0.0,90.4,50.4,36.0,290.2,41.4,0.0,11.42516638291286,88.57483361708714,0.0,0.0,0.1248492159227985,0.8751507840772014,PA,0.103125,0.0635,0.067125,0.1115,0.031875,0.14875,0.1205,0.183125,42089,Pennsylvania,Monroe,0.113,74989.0,74.989,11.3,0.0,Low-burden
pennsylvania,montgomery,360.0,237.0,118.8,4.2,0.0,0.0,0.0,127.2,64.6,43.6,158.2,201.8,0.0,56.097247396562445,43.90275260343756,0.0,0.0,0.5605555555555556,0.4394444444444444,PA,0.0933749999999999,0.05175,0.05125,0.0863749999999999,0.025625,0.130125,0.09425,0.135375,42091,Pennsylvania,Montgomery,0.07,102648.0,102.648,7.000000000000001,0.0,Low-burden
pennsylvania,northampton,364.6,202.2,159.6,2.8,0.0,0.0,0.0,126.8,69.0,46.8,133.8,229.2,0.0,62.853994490358126,36.707347447073474,0.4386580625683988,0.0,0.6286341195831047,0.3669775095995611,PA,0.0981249999999999,0.0604999999999999,0.063375,0.099125,0.0289999999999999,0.142625,0.11175,0.170125,42095,Pennsylvania,Northampton,0.09699999999999999,78768.0,78.768,9.7,0.0,Low-burden
pennsylvania,philadelphia,365.2,158.0,198.4,7.8,1.0,0.0,0.0,146.8,72.0,52.0,98.4,258.2,0.2,70.70409461786062,26.94228609925893,2.2988247623325098,0.0547945205479452,0.7070098576122672,0.2694414019715225,PA,0.1169999999999999,0.0615,0.0697499999999999,0.12925,0.0389999999999999,0.171875,0.13425,0.200375,42101,Pennsylvania,Philadelphia,0.223,52882.0,52.882,22.3,2.0,High-burden
pennsylvania,somerset,361.4,341.6,19.8,0.0,0.0,0.0,0.0,85.6,46.6,34.6,361.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,PA,0.103875,0.0745,0.085125,0.109125,0.0355,0.15975,0.134,0.2183749999999999,42111,Pennsylvania,Somerset,0.129,53770.0,53.77,12.9,1.0,Mid-burden
pennsylvania,susquehanna,284.75,231.5,52.75,0.5,0.0,0.0,0.0,88.25,54.75,32.5,0.0,284.75,0.0,100.0,0.0,0.0,0.0,1.0,0.0,PA,0.103625,0.075625,0.0852499999999999,0.108875,0.035625,0.158625,0.133625,0.208875,42115,Pennsylvania,Susquehanna,0.12,56995.0,56.995,12.0,1.0,Mid-burden
pennsylvania,tioga,354.6,265.0,89.4,0.2,0.0,0.0,0.0,94.0,56.2,40.8,197.2,156.6,0.0,43.99936845861428,55.77678966762808,0.2238418737576536,0.0,0.4416243654822334,0.5561195713479977,PA,0.10575,0.074375,0.0844999999999999,0.107,0.03525,0.162375,0.133625,0.213125,42117,Pennsylvania,Tioga,0.133,56920.0,56.92,13.3,2.0,High-burden
pennsylvania,washington,365.2,173.0,191.6,0.6,0.0,0.0,0.0,102.6,65.8,50.6,107.2,257.6,0.0,70.54090875065499,29.349651920053898,0.1094393292911146,0.0,0.7053669222343922,0.2935377875136911,PA,0.100125,0.063375,0.0696249999999999,0.09525,0.03025,0.1473749999999999,0.114125,0.17975,42125,Pennsylvania,Washington,0.091,68238.0,68.238,9.1,0.0,Low-burden
pennsylvania,westmoreland,359.2,232.4,126.2,0.6,0.0,0.0,0.0,104.4,59.4,44.4,126.2,233.0,0.0,64.91797773659371,35.08202226340629,0.0,0.0,0.6486636971046771,0.3513363028953229,PA,0.1002499999999999,0.0655,0.0707499999999999,0.096875,0.03125,0.1475,0.1164999999999999,0.17875,42129,Pennsylvania,Westmoreland,0.11199999999999999,63184.0,63.184,11.2,0.0,Low-burden
pennsylvania,wyoming,241.33333333333337,190.66666666666663,50.333333333333336,0.3333333333333333,0.0,0.0,0.0,97.66666666666669,58.666666666666664,35.0,0.0,241.33333333333337,0.0,100.0,0.0,0.0,0.0,1.0,0.0,PA,0.1024999999999999,0.0686249999999999,0.07675,0.1013749999999999,0.032375,0.15575,0.123375,0.201625,42131,Pennsylvania,Wyoming,0.11599999999999999,63118.0,63.118,11.6,1.0,Mid-burden
pennsylvania,york,363.6,205.0,158.0,0.6,0.0,0.0,0.0,106.6,64.6,46.6,134.4,219.2,0.0,60.33985208725305,36.918385049955305,2.741762862791647,0.0,0.6028602860286028,0.3696369636963696,PA,0.102,0.062375,0.07025,0.09775,0.03025,0.15175,0.116625,0.187875,42133,Pennsylvania,York,0.092,72949.0,72.949,9.2,0.0,Low-burden
rhode island,kent,354.0,314.8,36.2,3.0,0.0,0.0,0.0,127.8,51.6,34.0,168.0,186.0,0.0,52.52187227438117,47.47812772561883,0.0,0.0,0.5254237288135594,0.4745762711864407,RI,0.11275,0.0598749999999999,0.0675,0.0925,0.028,0.146625,0.113,0.165375,44003,Rhode Island,Kent,0.081,74282.0,74.282,8.1,0.0,Low-burden
rhode island,providence,365.2,220.8,140.8,3.6,0.0,0.0,0.0,127.0,61.4,45.6,127.4,232.6,0.2,63.68710232801857,34.88853956134441,1.3695635900890786,0.0547945205479452,0.6369112814895947,0.3488499452354874,RI,0.1205,0.060125,0.066625,0.107125,0.02975,0.149375,0.122,0.159875,44007,Rhode Island,Providence,0.14300000000000002,66610.0,66.61,14.3,2.0,High-burden
rhode island,washington,359.8,314.6,42.0,2.8,0.4,0.0,0.0,137.8,51.8,35.8,185.8,174.0,0.0,48.34629331333766,51.65370668666234,0.0,0.0,0.4836020011117287,0.5163979988882713,RI,0.1115,0.0571249999999999,0.06175,0.082625,0.026375,0.137125,0.102,0.1382499999999999,44009,Rhode Island,Washington,0.092,90152.0,90.152,9.2,0.0,Low-burden
south carolina,abbeville,9.0,9.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,25.0,9.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,SC,0.103125,0.0783749999999999,0.089375,0.1395,0.0436249999999999,0.166875,0.1475,0.21225,45001,South Carolina,Abbeville,0.14800000000000002,49485.0,49.485,14.800000000000002,1.0,Mid-burden
south carolina,aiken,206.6,194.2,12.4,0.0,0.0,0.0,0.0,83.2,50.4,37.0,206.6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,SC,0.096625,0.06875,0.075,0.125875,0.0365,0.15375,0.129375,0.179125,45003,South Carolina,Aiken,0.155,56711.0,56.711,15.5,2.0,High-burden
south carolina,anderson,205.0,192.8,12.0,0.2,0.0,0.0,0.0,79.4,50.8,37.4,205.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,SC,0.0979999999999999,0.06875,0.080625,0.1215,0.03575,0.159125,0.13325,0.194875,45007,South Carolina,Anderson,0.159,58951.0,58.951,15.9,2.0,High-burden
south carolina,berkeley,191.4,185.0,6.4,0.0,0.0,0.0,0.0,67.0,44.8,32.4,191.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,SC,0.094625,0.059125,0.0664999999999999,0.117,0.032,0.1515,0.118625,0.175875,45015,South Carolina,Berkeley,0.102,74289.0,74.289,10.2,1.0,Mid-burden
south carolina,charleston,361.6,244.6,116.6,0.4,0.0,0.0,0.0,93.2,58.0,43.6,65.0,295.0,0.6,81.57693928470246,17.978609383271273,0.2776255989629549,0.1668257330633084,0.8158185840707964,0.1797566371681415,SC,0.092875,0.056,0.0578749999999999,0.10375,0.0305,0.13825,0.1053749999999999,0.144625,45019,South Carolina,Charleston,0.138,71755.0,71.755,13.8,0.0,Low-burden
south carolina,chesterfield,352.8,278.6,73.8,0.4,0.0,0.0,0.0,93.0,55.6,38.0,144.0,208.0,0.8,59.02412914071728,40.74249014459561,0.0,0.2333807146871177,0.5895691609977324,0.4081632653061224,SC,0.106625,0.080125,0.096125,0.15075,0.0459999999999999,0.1735,0.158375,0.2315,45025,South Carolina,Chesterfield,0.20199999999999999,45395.0,45.395,20.2,2.0,High-burden
south carolina,colleton,241.0,188.0,53.0,0.0,0.0,0.0,0.0,68.0,50.666666666666664,34.333333333333336,74.0,167.0,0.0,79.3159232123676,20.68407678763242,0.0,0.0,0.6929460580912863,0.3070539419087137,SC,0.1045,0.081625,0.0917499999999999,0.1543749999999999,0.0467499999999999,0.16925,0.1535,0.2255,45029,South Carolina,Colleton,0.209,46629.0,46.629,20.9,2.0,High-burden
south carolina,darlington,213.2,201.4,11.8,0.0,0.0,0.0,0.0,75.4,47.4,36.8,213.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,SC,0.10675,0.0759999999999999,0.0878749999999999,0.148,0.0447499999999999,0.16725,0.145625,0.2145,45031,South Carolina,Darlington,0.209,46291.0,46.291,20.9,2.0,High-burden
south carolina,edgefield,351.0,257.2,93.6,0.2,0.0,0.0,0.0,93.2,56.6,40.4,118.2,232.8,0.0,66.33938327429023,33.660616725709765,0.0,0.0,0.6632478632478633,0.3367521367521368,SC,0.0989999999999999,0.073875,0.0826249999999999,0.139625,0.04175,0.15775,0.14075,0.203375,45037,South Carolina,Edgefield,0.168,57774.0,57.774,16.8,2.0,High-burden
south carolina,florence,336.4,250.2,86.2,0.0,0.0,0.0,0.0,80.2,56.2,38.8,0.0,336.4,0.0,100.0,0.0,0.0,0.0,1.0,0.0,SC,0.1024999999999999,0.069,0.078125,0.13925,0.040625,0.1605,0.136625,0.19675,45041,South Carolina,Florence,0.188,52062.0,52.062,18.8,2.0,High-burden
south carolina,georgetown,240.66666666666663,240.0,0.6666666666666666,0.0,0.0,0.0,0.0,53.0,27.333333333333332,14.666666666666666,0.0,0.0,240.66666666666663,0.0,0.0,0.0,100.0,0.0,0.0,SC,0.098375,0.07725,0.080875,0.1375,0.04125,0.1485,0.136125,0.17675,45043,South Carolina,Georgetown,0.147,58419.0,58.419,14.7,1.0,Mid-burden
south carolina,greenville,365.2,211.4,153.4,0.4,0.0,0.0,0.0,97.6,63.0,46.8,102.4,255.2,1.8,69.88307508047009,28.03488285051277,1.5888913840856351,0.4931506849315069,0.6987951807228916,0.2803943044906901,SC,0.0915,0.059125,0.0618749999999999,0.10675,0.0305,0.14175,0.11125,0.156,45045,South Carolina,Greenville,0.109,68487.0,68.487,10.9,0.0,Low-burden
south carolina,horry,222.6,213.0,9.6,0.0,0.0,0.0,0.0,73.6,46.4,34.8,222.6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,SC,0.0958749999999999,0.07475,0.0815,0.123125,0.0365,0.1553749999999999,0.132875,0.197,45051,South Carolina,Horry,0.126,56342.0,56.342,12.6,1.0,Mid-burden
south carolina,lexington,360.8,229.2,131.2,0.4,0.0,0.0,0.0,92.0,58.8,43.2,0.0,346.0,14.8,95.8686688696802,0.0,0.0,4.131331130319803,0.958980044345898,0.0,SC,0.0921249999999999,0.0615,0.0674999999999999,0.108,0.031,0.15,0.11925,0.1775,45063,South Carolina,Lexington,0.111,65016.0,65.016,11.1,0.0,Low-burden
south carolina,oconee,338.3333333333333,269.6666666666667,68.66666666666667,0.0,0.0,0.0,0.0,85.0,54.666666666666664,37.0,153.33333333333334,185.0,0.0,55.844669503829344,44.15533049617067,0.0,0.0,0.5467980295566502,0.4532019704433498,SC,0.0956249999999999,0.0753749999999999,0.0839999999999999,0.120875,0.03675,0.1555,0.135625,0.19075,45073,South Carolina,Oconee,0.16399999999999998,53432.0,53.432,16.4,2.0,High-burden
south carolina,pickens,180.66666666666663,158.0,22.666666666666668,0.0,0.0,0.0,0.0,84.0,56.0,41.666666666666664,180.66666666666663,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,SC,0.095125,0.0653749999999999,0.07525,0.10625,0.03225,0.161625,0.12575,0.18675,45077,South Carolina,Pickens,0.17800000000000002,54415.0,54.415,17.8,2.0,High-burden
south carolina,richland,365.2,263.0,101.2,1.0,0.0,0.0,0.0,105.0,57.8,41.8,153.2,207.4,0.0,56.78913092297328,41.95074481622876,1.095740699154128,0.0,0.567907995618839,0.4194961664841182,SC,0.099375,0.0559999999999999,0.057875,0.116375,0.03375,0.149375,0.112,0.158125,45079,South Carolina,Richland,0.17,56940.0,56.94,17.0,2.0,High-burden
south carolina,spartanburg,356.8,211.8,143.8,1.2,0.0,0.0,0.0,104.2,60.8,45.6,95.4,261.4,0.0,73.23716763967842,26.76283236032159,0.0,0.0,0.7326233183856501,0.2673766816143498,SC,0.0982499999999999,0.064,0.07325,0.12025,0.03425,0.156875,0.12725,0.18775,45083,South Carolina,Spartanburg,0.13699999999999998,60470.0,60.47,13.699999999999998,2.0,High-burden
south carolina,york,350.4,263.2,85.0,2.2,0.0,0.0,0.0,108.6,58.0,41.4,201.8,148.6,0.0,41.046972924577815,58.953027075422185,0.0,0.0,0.4240867579908676,0.5759132420091325,SC,0.0921249999999999,0.0573749999999999,0.062,0.105125,0.029625,0.142375,0.108375,0.160125,45091,South Carolina,York,0.09699999999999999,73466.0,73.466,9.7,0.0,Low-burden
south dakota,brookings,365.2,291.2,71.2,2.4,0.2,0.2,0.0,128.0,60.0,39.0,268.0,76.4,20.8,20.92372183546673,73.38258851710457,0.0,5.6936896474287,0.2092004381161007,0.7338444687842278,SD,0.0849999999999999,0.0495,0.045,0.0752499999999999,0.02425,0.1125,0.07975,0.137375,46011,South Dakota,Brookings,0.126,61581.0,61.581,12.6,1.0,Mid-burden
south dakota,brown,217.0,185.0,31.0,0.2,0.4,0.2,0.2,176.8,54.0,28.4,0.0,164.8,52.2,84.49410265884084,0.0,0.0,15.505897341159152,0.759447004608295,0.0,SD,0.0831249999999999,0.0592499999999999,0.0533749999999999,0.0896249999999999,0.028375,0.109,0.0915,0.165,46013,South Dakota,Brown,0.11599999999999999,62070.0,62.07,11.6,1.0,Mid-burden
south dakota,codington,364.2,274.0,88.6,1.0,0.4,0.2,0.0,128.0,58.2,38.2,58.4,262.0,43.8,71.99584776809132,15.976644958454973,0.0,12.027507273453702,0.7193849533223504,0.1603514552443712,SD,0.0859999999999999,0.0652499999999999,0.06,0.093125,0.03175,0.1162499999999999,0.1008749999999999,0.1851249999999999,46029,South Dakota,Codington,0.096,65106.0,65.106,9.6,0.0,Low-burden
south dakota,custer,364.0,317.4,45.0,1.2,0.2,0.2,0.0,132.6,54.8,40.6,328.4,35.0,0.6,9.619256661127316,90.2162084202394,0.0,0.1645349186332793,0.0961538461538461,0.902197802197802,SD,0.0868749999999999,0.0745,0.0653749999999999,0.1057499999999999,0.035,0.1079999999999999,0.103875,0.169875,46033,South Dakota,Custer,0.098,68600.0,68.6,9.8,0.0,Low-burden
south dakota,hughes,354.0,333.0,20.4,0.4,0.0,0.2,0.0,124.4,41.0,15.8,0.0,354.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,SD,0.0885,0.0597499999999999,0.0534999999999999,0.0879999999999999,0.0292499999999999,0.11175,0.0923749999999999,0.1645,46065,South Dakota,Hughes,0.098,72724.0,72.724,9.8,1.0,Mid-burden
